iter	Logloss
294	0.01421219944
295	0.01415338763
296	0.01412734202
297	0.01410410624
298	0.014057392
299	0.01396369681
300	0.01385207205
301	0.01380374623
302	0.01377606503
303	0.01369937798
304	0.01364707315
305	0.01362852295
306	0.01361257655
307	0.01352562851
308	0.01343248568
309	0.01333879303
310	0.01326753352
311	0.01322378205
312	0.01320192907
313	0.01317004007
314	0.01314984164
315	0.01310279245
316	0.01304865105
317	0.01303792363
318	0.01299048007
319	0.01296086751
320	0.01293084541
321	0.01290995937
322	0.01285584704
323	0.0128114737
324	0.01278865882
325	0.01270519937
326	0.01264984202
327	0.01263275677
328	0.01255728062
329	0.01253487528
330	0.01248271201
331	0.01238804609
332	0.01234766061
333	0.01230567492
334	0.01223533307
335	0.01220953899
336	0.01217148682
337	0.01214622867
338	0.01213048324
339	0.01210836103
340	0.01209383409
341	0.0120709004
342	0.01202773542
343	0.01201242355
344	0.01199242609
345	0.01196789726
346	0.01188412812
347	0.0118037275
348	0.01172527467
349	0.0117163004
350	0.01168093925
351	0.01164745131
352	0.01155708166
353	0.01152282144
354	0.01150539618
355	0.01147363105
356	0.01145205741
357	0.01137565982
358	0.01133813599
359	0.01130698768
360	0.01128120751
361	0.01124469613
362	0.01120110898
363	0.01111947597
364	0.01110722799
365	0.01109370844
366	0.01104259428
367	0.01102317067
368	0.01100818111
369	0.01099333058
370	0.01097675093
371	0.01095409785
372	0.01091721233
373	0.01090257416
374	0.01081099362
375	0.01080200165
376	0.01075638454
377	0.01073325747
378	0.01070045461
379	0.01067466306
380	0.0105875646
381	0.01057751468
382	0.01051944546
383	0.01050560928
384	0.01049045856
385	0.01047670644
386	0.01047029742
387	0.01043693778
388	0.01037345997
389	0.0103534562
390	0.01032021095
391	0.01030673816
392	0.01027168668
393	0.01024502109
394	0.01019773806
395	0.01018658026
396	0.01017338808
397	0.01014794918
398	0.01014028186
399	0.01013627315
400	0.01009529549
401	0.01005880433
402	0.01003985724
403	0.01001094618
404	0.00994949265
405	0.009928990864
406	0.0099067056
407	0.009895033991
408	0.009886127343
409	0.009821856393
410	0.009816176691
411	0.009798694558
412	0.009736241846
413	0.009715466408
414	0.009687442666
415	0.009676324049
416	0.009615522098
417	0.009615509458
418	0.009603093996
419	0.009603081988
420	0.009551280219
421	0.009538765535
422	0.009520470662
423	0.009499542914
424	0.009486784281
425	0.009465463435
426	0.00945437073
427	0.009446516979
428	0.009439478496
429	0.0094215862
430	0.009362555087
431	0.009357441649
432	0.009349914005
433	0.009327669188
434	0.009314765197
435	0.009286474755
436	0.009273032308
437	0.009264495374
438	0.009255616534
439	0.009242198102
440	0.009186703611
441	0.009179909076
442	0.009171652114
443	0.009165265214
444	0.009151099769
445	0.009140673183
446	0.009125976234
447	0.009074204169
448	0.009064523964
449	0.009007294025
450	0.008996194368
451	0.008933718272
452	0.008915829769
453	0.008907532992
454	0.008887427465
455	0.008836521859
456	0.008829018231
457	0.008806704527
458	0.008778809079
459	0.008766729836
460	0.008747196261
461	0.008711241665
462	0.008671790895
463	0.008662429213
464	0.008642268702
465	0.008630016294
466	0.008607384699
467	0.008582783188
468	0.008563765317
469	0.008510614879
470	0.0085035903
471	0.00847359601
472	0.008454119946
473	0.008441242499
474	0.008430496125
475	0.008416738946
476	0.008392710651
477	0.008361431524
478	0.008353245345
479	0.008341110487
480	0.008300749018
481	0.008291865754
482	0.008285120515
483	0.008268207805
484	0.008259285989
485	0.008256339016
486	0.008224705974
487	0.008213317497
488	0.00820086222
489	0.008162510482
490	0.008121322369
491	0.008093586183
492	0.008086523684
493	0.008082160419
494	0.008079339211
495	0.008076473764
496	0.008054817963
497	0.008049210308
498	0.008018770464
499	0.008000044573
500	0.007962965033
501	0.007945633314
502	0.007938041207
503	0.007921728889
504	0.007880883947
505	0.007876663511
506	0.00785318252
507	0.007845122108
508	0.007821381369
509	0.007785634697
510	0.007770448587
511	0.007726759686
512	0.007716717982
513	0.007716693335
514	0.00769777595
515	0.007693389933
516	0.007684150226
517	0.007670822169
518	0.007654854286
519	0.007640622482
520	0.00763006381
521	0.007607790553
522	0.00758582634
523	0.007555617174
524	0.007555598214
525	0.007534973822
526	0.007511721612
527	0.007498767062
528	0.007480026002
529	0.007474925204
530	0.007463483008
531	0.007447776137
532	0.007433516526
533	0.007423993686
534	0.007386851579
535	0.007370606252
536	0.007366543183
537	0.007345853064
538	0.007338489105
539	0.007327874186
540	0.007324293325
541	0.007294027911
542	0.007277112674
543	0.007237574689
544	0.007221295235
545	0.007215752042
546	0.007214328167
547	0.007214330695
548	0.007200680955
549	0.007200658835
550	0.007190327679
551	0.007186913664
552	0.007181660555
553	0.007177900841
554	0.007177237251
555	0.00717436738
556	0.007121262446
557	0.007104033109
558	0.007094070404
559	0.007089975103
560	0.007055598588
561	0.007024512218
562	0.007005484867
563	0.006963793689
564	0.006960329115
565	0.006955974066
566	0.006946827893
567	0.006912022256
568	0.006871991319
569	0.006871955927
570	0.006864674128
571	0.006861994486
572	0.006845528594
573	0.00681865002
574	0.006818666452
575	0.006818649388
576	0.006807058042
577	0.006807038451
578	0.006807033395
579	0.006803173826
580	0.006803192786
581	0.006769569604
582	0.006769560124
583	0.006764995886
584	0.006754768377
585	0.006737070735
586	0.006737068839
587	0.006729084897
588	0.006719111448
589	0.006692663892
590	0.006692638612
591	0.006692637348
592	0.006692638612
593	0.006692630396
594	0.006692615228
595	0.00667828673
596	0.006663019093
597	0.006662995709
598	0.006662998237
599	0.006654725476
600	0.006629543797
601	0.006597522713
602	0.00659384579
603	0.006593843262
604	0.006576725155
605	0.006574684457
606	0.006572791012
607	0.006572760044
608	0.00656927335
609	0.006569250599
610	0.006552124276
611	0.006548611039
612	0.006548598399
613	0.006548581335
614	0.00653251107
615	0.006521891094
616	0.006512516141
617	0.006512513613
618	0.006512507293
619	0.006512506029
620	0.006511710984
621	0.006499565382
622	0.006499576126
623	0.006493127291
624	0.006448358949
625	0.006444339487
626	0.006400878734
627	0.006395207248
628	0.006386734777
629	0.006372546581
630	0.006363713876
631	0.006352544068
632	0.006338802057
633	0.006338795737
634	0.006338776145
635	0.006308366006
636	0.006308350206
637	0.006295561869
638	0.006265929079
639	0.006235726232
640	0.006230238655
641	0.006203052933
642	0.006203056725
643	0.006168874863
644	0.006168839472
645	0.00616293162
646	0.006135176475
647	0.006121339033
648	0.006112858347
649	0.006087933889
650	0.006087938944
651	0.006082111988
652	0.00606206018
653	0.006062041852
654	0.0060620507
655	0.006062027948
656	0.006062027948
657	0.006062027948
658	0.0060620191
659	0.006062040588
660	0.006046689528
661	0.006046689528
662	0.006046695848
663	0.00603483717
664	0.006034811259
665	0.006034820739
666	0.006033736242
667	0.00602804074
668	0.006028010404
669	0.006028040108
670	0.00602801862
671	0.006028026836
672	0.006027997765
673	0.006027998397
674	0.006028004084
675	0.006028004084
676	0.006027980069
677	0.006013233824
678	0.006013233824
679	0.006013233824
680	0.006013220553
681	0.006013215497
682	0.006013211705
683	0.006013219289
684	0.006013190217
685	0.006013177577
686	0.00601313397
687	0.00601314977
688	0.006013128282
689	0.006013128282
690	0.006013128282
691	0.006013123226
692	0.006013115642
693	0.006013115642
694	0.006013097946
695	0.006013100474
696	0.006013087834
697	0.00601308973
698	0.006013067611
699	0.006013068243
700	0.006013075827
701	0.006013072035
702	0.006013035379
703	0.006013053075
704	0.006013053075
705	0.006013034747
706	0.006013017051
707	0.006013018315
708	0.006001546416
709	0.0059694931
710	0.005955151962
711	0.005944789838
712	0.005944740543
713	0.005939204303
714	0.005939165751
715	0.005915650001
716	0.005915634833
717	0.005915634833
718	0.005915646841
719	0.00591026291
720	0.005902529869
721	0.005883559397
722	0.005883559397
723	0.005868593852
724	0.005854528894
725	0.005847106792
726	0.005847106792
727	0.005835588125
728	0.005822079951
729	0.005815527469
730	0.005803640352
731	0.005803651096
732	0.005803634664
733	0.005803649832
734	0.005803631504
735	0.005803631504
736	0.00580362708
737	0.005803629608
738	0.005803603064
739	0.005803612544
740	0.005803592952
741	0.00580359548
742	0.005803584105
743	0.005803587264
744	0.005803577785
745	0.005803565145
746	0.005792485712
747	0.005792473704
748	0.005792443368
749	0.005792460432
750	0.005792456008
751	0.005792456008
752	0.005792430729
753	0.005770295878
754	0.005770289558
755	0.005770256695
756	0.005770264911
757	0.005770265543
758	0.005770252271
759	0.005770248479
760	0.005770264279
761	0.005770254167
762	0.005770253535
763	0.005770243423
764	0.005770237735
765	0.005770236471
766	0.005770225095
767	0.005770223199
768	0.005770204871
769	0.005770203607
770	0.005770199816
771	0.005770199184
772	0.005770197288
773	0.005770189072
774	0.005770189072
775	0.005770190968
776	0.005770187808
777	0.005770173272
778	0.005770177064
779	0.005770155576
780	0.005770168216
781	0.005770145464
782	0.005770159368
783	0.005770155576
784	0.005770153048
785	0.005770154944
786	0.005770140408
787	0.005770140408
788	0.005770140408
789	0.005770140408
790	0.005770140408
791	0.005770149256
792	0.005770149256
793	0.005770149256
794	0.005770130297
795	0.005770130297
796	0.005770103121
797	0.005770112601
798	0.005770112601
799	0.005770112601
800	0.005770112601
801	0.005770112601
802	0.005770102489
803	0.005770102489
804	0.005770102489
805	0.005770102489
806	0.005770104385
807	0.005770087321
808	0.005770086689
809	0.005770074681
810	0.005770063937
811	0.005770060778
812	0.005770060778
813	0.00577005825
814	0.005770046874
815	0.005770040554
816	0.005770031706
817	0.005770019066
818	0.00577002033
819	0.00577003297
820	0.00577000769
821	0.005769984939
822	0.005769993786
823	0.005769996314
824	0.005770000738
825	0.005770010218
826	0.005769989995
827	0.005769987467
828	0.005770002002
829	0.005769993786
830	0.005769993786
831	0.00577000769
832	0.005769998842
833	0.005769986203
834	0.005769981147
835	0.005769992522
836	0.005769979883
837	0.005769970403
838	0.005769976091
839	0.005769977355
840	0.005769967243
841	0.005769935011
842	0.00576991542
843	0.005769903412
844	0.005769901516
845	0.00576989962
846	0.005769895828
847	0.005769888876
848	0.005769864228
849	0.005769863596
850	0.005769843373
851	0.005769861068
852	0.005769834525
853	0.005769828205
854	0.005769806717
855	0.005769800397
856	0.005769806717
857	0.005769792813
858	0.005769775118
859	0.00576976311
860	0.005769701807
861	0.005769676527
862	0.005769675263
863	0.005769643032
864	0.005769634816
865	0.005769625968
866	0.005769608272
867	0.0057696108
868	0.00576960448
869	0.005769608272
870	0.005769586784
871	0.005769572249
872	0.005769581728
873	0.005769559609
874	0.005769570353
875	0.005769558345
876	0.005769552025
877	0.005769557081
878	0.005769559609
879	0.005769560241
880	0.005769541281
881	0.005769534961
882	0.005769538121
883	0.005769542545
884	0.005769527377
885	0.005769533065
886	0.005769543809
887	0.005769536225
888	0.005769532433
889	0.005769552025
890	0.005769526745
891	0.005769533697
892	0.005769531169
893	0.005769543177
894	0.005769536857
895	0.005769529905
896	0.005769528009
897	0.005769519793
898	0.005769522321
899	0.005769524217
900	0.005769518529
901	0.005769524849
902	0.005769526113
903	0.005769522321
904	0.005769524849
905	0.005769525481
906	0.005769508417
907	0.005769518529
908	0.00576949957
909	0.005769529905
910	0.005769511577
911	0.00576950273
912	0.005769512209
913	0.005769502098
914	0.005769512841
915	0.005769517265
916	0.005769507153
917	0.005769504625
918	0.005769505889
919	0.005769486298
920	0.005769492618
921	0.005769497674
922	0.005769495146
923	0.00576948693
924	0.005769483138
925	0.005769489458
926	0.005769488826
927	0.005769479346
928	0.00576946797
929	0.005769466706
930	0.005769460386
931	0.005769474922
932	0.005769474922
933	0.005769466074
934	0.005769452802
935	0.005769464178
936	0.005769476818
937	0.00576948061
938	0.005769470498
939	0.00576946797
940	0.00576945849
941	0.005769447746
942	0.005769459122
943	0.005769448378
944	0.00576946165
945	0.005769445218
946	0.005769454066
947	0.005769465442
948	0.005769460386
949	0.00576945217
950	0.005769461018
951	0.00576945849
952	0.005769451538
953	0.005769447746
954	0.00576944269
955	0.005769443322
956	0.005769440162
957	0.00576944269
958	0.005769449642
959	0.005769446482
960	0.005769441426
961	0.00576943953
962	0.005769447746
963	0.005769451538
964	0.005769424995
965	0.005769435106
966	0.005769424995
967	0.005769431315
968	0.005769443322
969	0.005769427523
970	0.005769414251
971	0.005769404771
972	0.005769404771
973	0.005769399083
974	0.005769406035
975	0.005769404139
976	0.005769402243
977	0.005769398451
978	0.005769389603
979	0.005769387075
980	0.005769399083
981	0.005769397187
982	0.005769399715
983	0.005769393395
984	0.005769392763
985	0.005769382019
986	0.005769380755
987	0.005769387707
988	0.005769376331
989	0.005769383915
990	0.005769383283
991	0.005769377595
992	0.005769360532
993	0.005769384547
994	0.005769378227
995	0.005769380123
996	0.005769375067
997	0.005769369379
998	0.00576936306
999	0.005769361796
